"ImageId","OutputFile","Words","Combination","Character","Status","SelectionRule","SourceUrl"
"img-01978","assets/gallery/generated/img-01978.png","卷宗","ㄐㄩㄢˋ","卷","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%A2%CB%8B&word=%E5%8D%B7"
"img-01979","assets/gallery/generated/img-01979.png","卷雲","ㄐㄩㄢˇ","卷","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%A2%CB%87&word=%E5%8D%B7"
"img-01980","assets/gallery/generated/img-01980.png","卸下","ㄒㄧㄝˋ","卸","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E5%8D%B8"
"img-01981","assets/gallery/generated/img-01981.png","卸任","ㄒㄧㄝˋ","卸","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E5%8D%B8"
"img-01982","assets/gallery/generated/img-01982.png","卸妝","ㄒㄧㄝˋ","卸","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D%CB%8B&word=%E5%8D%B8"
"img-01983","assets/gallery/generated/img-01983.png","卹","ㄒㄩˋ","卹","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A9%CB%8B&word=%E5%8D%B9"
"img-01984","assets/gallery/generated/img-01984.png","叔公","ㄕㄨˊ","叔","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A8%CB%8A&word=%E5%8F%94"
"img-01985","assets/gallery/generated/img-01985.png","叔父","ㄕㄨˊ","叔","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A8%CB%8A&word=%E5%8F%94"
"img-01986","assets/gallery/generated/img-01986.png","叔叔","ㄕㄨˊ","叔","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A8%CB%8A&word=%E5%8F%94"
"img-01987","assets/gallery/generated/img-01987.png","取火","ㄑㄩˇ","取","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9%CB%87&word=%E5%8F%96"
"img-01988","assets/gallery/generated/img-01988.png","取代","ㄑㄩˇ","取","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9%CB%87&word=%E5%8F%96"
"img-01989","assets/gallery/generated/img-01989.png","取笑","ㄑㄩˇ","取","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9%CB%87&word=%E5%8F%96"
"img-01990","assets/gallery/generated/img-01990.png","受困","ㄕㄡˋ","受","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A1%CB%8B&word=%E5%8F%97"
"img-01991","assets/gallery/generated/img-01991.png","受命","ㄕㄡˋ","受","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A1%CB%8B&word=%E5%8F%97"
"img-01992","assets/gallery/generated/img-01992.png","受洗","ㄕㄡˋ","受","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A1%CB%8B&word=%E5%8F%97"
"img-01993","assets/gallery/generated/img-01993.png","呢","˙ㄋㄜ","呢","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%CB%99%E3%84%8B%E3%84%9C&word=%E5%91%A2"
"img-01994","assets/gallery/generated/img-01994.png","呢喃","ㄋㄧˊ","呢","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%A7%CB%8A&word=%E5%91%A2"
"img-01995","assets/gallery/generated/img-01995.png","呢絨","ㄋㄧˊ","呢","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%A7%CB%8A&word=%E5%91%A2"
"img-01996","assets/gallery/generated/img-01996.png","呦","ㄧㄡ","呦","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A1&word=%E5%91%A6"
"img-01997","assets/gallery/generated/img-01997.png","呦呦","ㄧㄡ","呦","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A1&word=%E5%91%A6"
"img-01998","assets/gallery/generated/img-01998.png","周匝","ㄓㄡ","周","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A1&word=%E5%91%A8"
"img-01999","assets/gallery/generated/img-01999.png","周全","ㄓㄡ","周","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A1&word=%E5%91%A8"
"img-02000","assets/gallery/generated/img-02000.png","周至","ㄓㄡ","周","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A1&word=%E5%91%A8"
"img-02001","assets/gallery/generated/img-02001.png","呱呱","ㄍㄨ","呱","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8&word=%E5%91%B1"
"img-02002","assets/gallery/generated/img-02002.png","呱呱叫","ㄍㄨ","呱","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8&word=%E5%91%B1"
"img-02003","assets/gallery/generated/img-02003.png","呱噪","ㄍㄨ","呱","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8&word=%E5%91%B1"
"img-02004","assets/gallery/generated/img-02004.png","味兒","ㄨㄟˋ","味","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E5%91%B3"
"img-02005","assets/gallery/generated/img-02005.png","味素","ㄨㄟˋ","味","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E5%91%B3"
"img-02006","assets/gallery/generated/img-02006.png","味道","ㄨㄟˋ","味","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E5%91%B3"
"img-02007","assets/gallery/generated/img-02007.png","呵欠","ㄏㄜ","呵","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9C&word=%E5%91%B5"
"img-02008","assets/gallery/generated/img-02008.png","呵叱","ㄏㄜ","呵","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9C&word=%E5%91%B5"
"img-02009","assets/gallery/generated/img-02009.png","呵呵","ㄏㄜ","呵","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9C&word=%E5%91%B5"
"img-02010","assets/gallery/generated/img-02010.png","呶","ㄋㄠˊ","呶","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%A0%CB%8A&word=%E5%91%B6"
"img-02011","assets/gallery/generated/img-02011.png","呷","ㄒㄧㄚˊ","呷","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8A&word=%E5%91%B7"
"img-02012","assets/gallery/generated/img-02012.png","呸","ㄆㄟ","呸","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9F&word=%E5%91%B8"
"img-02013","assets/gallery/generated/img-02013.png","呻","ㄕㄣ","呻","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3&word=%E5%91%BB"
"img-02014","assets/gallery/generated/img-02014.png","呻吟","ㄕㄣ","呻","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3&word=%E5%91%BB"
"img-02015","assets/gallery/generated/img-02015.png","呼叫","ㄏㄨ","呼","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8&word=%E5%91%BC"
"img-02016","assets/gallery/generated/img-02016.png","呼吸","ㄏㄨ","呼","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8&word=%E5%91%BC"
"img-02017","assets/gallery/generated/img-02017.png","呼救","ㄏㄨ","呼","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8&word=%E5%91%BC"
"img-02018","assets/gallery/generated/img-02018.png","命中","ㄇㄧㄥˋ","命","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%A5%CB%8B&word=%E5%91%BD"
"img-02019","assets/gallery/generated/img-02019.png","命令","ㄇㄧㄥˋ","命","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%A5%CB%8B&word=%E5%91%BD"
"img-02020","assets/gallery/generated/img-02020.png","命名","ㄇㄧㄥˋ","命","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%A5%CB%8B&word=%E5%91%BD"
"img-02021","assets/gallery/generated/img-02021.png","咀","ㄐㄩˇ","咀","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%87&word=%E5%92%80"
"img-02022","assets/gallery/generated/img-02022.png","咀嚼","ㄐㄩˇ","咀","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%87&word=%E5%92%80"
"img-02023","assets/gallery/generated/img-02023.png","咂","ㄗㄚ","咂","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97%E3%84%9A&word=%E5%92%82"
"img-02024","assets/gallery/generated/img-02024.png","咄","ㄉㄨㄛˋ","咄","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E5%92%84"
"img-02025","assets/gallery/generated/img-02025.png","咄咄","ㄉㄨㄛˋ","咄","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E5%92%84"
"img-02026","assets/gallery/generated/img-02026.png","咄咄逼人","ㄉㄨㄛˋ","咄","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E5%92%84"
"img-02027","assets/gallery/generated/img-02027.png","咆","ㄆㄠˊ","咆","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A0%CB%8A&word=%E5%92%86"
"img-02028","assets/gallery/generated/img-02028.png","咆哮","ㄆㄠˊ","咆","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A0%CB%8A&word=%E5%92%86"
"img-02029","assets/gallery/generated/img-02029.png","咋","ㄗㄜˊ","咋","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97%E3%84%9C%CB%8A&word=%E5%92%8B"
"img-02030","assets/gallery/generated/img-02030.png","咋舌","ㄗㄜˊ","咋","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97%E3%84%9C%CB%8A&word=%E5%92%8B"
"img-02031","assets/gallery/generated/img-02031.png","和平","ㄏㄜˊ","和","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9C%CB%8A&word=%E5%92%8C"
"img-02032","assets/gallery/generated/img-02032.png","和好","ㄏㄜˊ","和","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9C%CB%8A&word=%E5%92%8C"
"img-02033","assets/gallery/generated/img-02033.png","和局","ㄏㄜˊ","和","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9C%CB%8A&word=%E5%92%8C"
"img-02034","assets/gallery/generated/img-02034.png","咎","ㄍㄠ","咎","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A0&word=%E5%92%8E"
"img-02035","assets/gallery/generated/img-02035.png","咎由自取","ㄐㄧㄡˋ","咎","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%8B&word=%E5%92%8E"
"img-02036","assets/gallery/generated/img-02036.png","咐","ㄈㄨˋ","咐","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%A8%CB%8B&word=%E5%92%90"
"img-02037","assets/gallery/generated/img-02037.png","咒","ㄓㄡˋ","咒","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A1%CB%8B&word=%E5%92%92"
"img-02038","assets/gallery/generated/img-02038.png","咒語","ㄓㄡˋ","咒","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A1%CB%8B&word=%E5%92%92"
"img-02039","assets/gallery/generated/img-02039.png","咒罵","ㄓㄡˋ","咒","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A1%CB%8B&word=%E5%92%92"
"img-02040","assets/gallery/generated/img-02040.png","咕","ㄍㄨ","咕","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8&word=%E5%92%95"
"img-02041","assets/gallery/generated/img-02041.png","咕噥","ㄍㄨ","咕","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8&word=%E5%92%95"
"img-02042","assets/gallery/generated/img-02042.png","咕嚕","ㄍㄨ","咕","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8&word=%E5%92%95"
"img-02043","assets/gallery/generated/img-02043.png","咖哩","ㄎㄚ","咖","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%9A&word=%E5%92%96"
"img-02044","assets/gallery/generated/img-02044.png","咖啡","ㄎㄚ","咖","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%9A&word=%E5%92%96"
"img-02045","assets/gallery/generated/img-02045.png","咖啡因","ㄎㄚ","咖","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%9A&word=%E5%92%96"
"img-02046","assets/gallery/generated/img-02046.png","咚","ㄉㄨㄥ","咚","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A5&word=%E5%92%9A"
"img-02047","assets/gallery/generated/img-02047.png","咚咚","ㄉㄨㄥ","咚","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A5&word=%E5%92%9A"
"img-02048","assets/gallery/generated/img-02048.png","囷","ㄐㄩㄣ","囷","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%A3&word=%E5%9B%B7"
"img-02049","assets/gallery/generated/img-02049.png","囹","ㄌㄧㄥˊ","囹","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%E3%84%A5%CB%8A&word=%E5%9B%B9"
"img-02050","assets/gallery/generated/img-02050.png","囹圄","ㄌㄧㄥˊ","囹","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%E3%84%A5%CB%8A&word=%E5%9B%B9"
"img-02051","assets/gallery/generated/img-02051.png","固守","ㄍㄨˋ","固","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%CB%8B&word=%E5%9B%BA"
"img-02052","assets/gallery/generated/img-02052.png","固有","ㄍㄨˋ","固","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%CB%8B&word=%E5%9B%BA"
"img-02053","assets/gallery/generated/img-02053.png","固定","ㄍㄨˋ","固","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%CB%8B&word=%E5%9B%BA"
"img-02054","assets/gallery/generated/img-02054.png","坡地","ㄆㄛ","坡","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B&word=%E5%9D%A1"
"img-02055","assets/gallery/generated/img-02055.png","坡度","ㄆㄛ","坡","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B&word=%E5%9D%A1"
"img-02056","assets/gallery/generated/img-02056.png","坡道","ㄆㄛ","坡","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B&word=%E5%9D%A1"
"img-02057","assets/gallery/generated/img-02057.png","坤","ㄎㄨㄣ","坤","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A8%E3%84%A3&word=%E5%9D%A4"
"img-02058","assets/gallery/generated/img-02058.png","坦白","ㄊㄢˇ","坦","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A2%CB%87&word=%E5%9D%A6"
"img-02059","assets/gallery/generated/img-02059.png","坦克","ㄊㄢˇ","坦","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A2%CB%87&word=%E5%9D%A6"
"img-02060","assets/gallery/generated/img-02060.png","坦言","ㄊㄢˇ","坦","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A2%CB%87&word=%E5%9D%A6"
"img-02061","assets/gallery/generated/img-02061.png","坩","ㄍㄢ","坩","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2&word=%E5%9D%A9"
"img-02062","assets/gallery/generated/img-02062.png","坪","ㄆㄧㄥˊ","坪","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A7%E3%84%A5%CB%8A&word=%E5%9D%AA"
"img-02063","assets/gallery/generated/img-02063.png","坯","ㄆㄟ","坯","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9F&word=%E5%9D%AF"
"img-02064","assets/gallery/generated/img-02064.png","坳","ㄠ","坳","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A0&SN2=%E3%84%A0&word=%E5%9D%B3"
"img-02065","assets/gallery/generated/img-02065.png","坵","ㄑㄧㄡ","坵","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%A1&word=%E5%9D%B5"
"img-02066","assets/gallery/generated/img-02066.png","坶","ㄇㄨˇ","坶","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A8%CB%87&word=%E5%9D%B6"
"img-02067","assets/gallery/generated/img-02067.png","坷","ㄎㄜˇ","坷","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%9C%CB%87&word=%E5%9D%B7"
"img-02068","assets/gallery/generated/img-02068.png","垂下","ㄔㄨㄟˊ","垂","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A8%E3%84%9F%CB%8A&word=%E5%9E%82"
"img-02069","assets/gallery/generated/img-02069.png","垂手","ㄔㄨㄟˊ","垂","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A8%E3%84%9F%CB%8A&word=%E5%9E%82"
"img-02070","assets/gallery/generated/img-02070.png","垂危","ㄔㄨㄟˊ","垂","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A8%E3%84%9F%CB%8A&word=%E5%9E%82"
"img-02071","assets/gallery/generated/img-02071.png","垃圾","ㄌㄜˋ","垃","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%9C%CB%8B&word=%E5%9E%83"
"img-02072","assets/gallery/generated/img-02072.png","垃圾山","ㄌㄜˋ","垃","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%9C%CB%8B&word=%E5%9E%83"
"img-02073","assets/gallery/generated/img-02073.png","垃圾車","ㄌㄜˋ","垃","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%9C%CB%8B&word=%E5%9E%83"
"img-02074","assets/gallery/generated/img-02074.png","夜叉","ㄧㄝˋ","夜","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9D%CB%8B&word=%E5%A4%9C"
"img-02075","assets/gallery/generated/img-02075.png","夜半","ㄧㄝˋ","夜","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9D%CB%8B&word=%E5%A4%9C"
"img-02076","assets/gallery/generated/img-02076.png","夜車","ㄧㄝˋ","夜","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9D%CB%8B&word=%E5%A4%9C"
"img-02077","assets/gallery/generated/img-02077.png","奄","ㄧㄢ","奄","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A2&word=%E5%A5%84"
"img-02078","assets/gallery/generated/img-02078.png","奄奄一息","ㄧㄢ","奄","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A2&word=%E5%A5%84"
"img-02079","assets/gallery/generated/img-02079.png","奇人","ㄑㄧˊ","奇","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%8A&word=%E5%A5%87"
"img-02080","assets/gallery/generated/img-02080.png","奇才","ㄑㄧˊ","奇","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%8A&word=%E5%A5%87"
"img-02081","assets/gallery/generated/img-02081.png","奇幻","ㄑㄧˊ","奇","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%8A&word=%E5%A5%87"
"img-02082","assets/gallery/generated/img-02082.png","奈","ㄋㄞˋ","奈","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%9E%CB%8B&word=%E5%A5%88"
"img-02083","assets/gallery/generated/img-02083.png","奈何","ㄋㄞˋ","奈","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%9E%CB%8B&word=%E5%A5%88"
"img-02084","assets/gallery/generated/img-02084.png","奈何橋","ㄋㄞˋ","奈","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%9E%CB%8B&word=%E5%A5%88"
