"BaseSymbol","Combination","Character","SourceUrl"
"ㄘ","ㄘㄨㄥ","聰","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A8%E3%84%A5#selectL"
"ㄘ","ㄘㄨㄥˊ","從","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A8%E3%84%A5%CB%8A#selectL"
"ㄘ","ㄘㄨㄥˊ","淙","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A8%E3%84%A5%CB%8A#selectL"
"ㄘ","ㄘㄨㄥˊ","琮","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A8%E3%84%A5%CB%8A#selectL"
"ㄘ","ㄘㄨㄥˊ","叢","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A8%E3%84%A5%CB%8A#selectL"
"ㄙ","ㄙ","司","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99#selectL"
"ㄙ","ㄙ","私","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99#selectL"
"ㄙ","ㄙ","思","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99#selectL"
"ㄙ","ㄙ","斯","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99#selectL"
"ㄙ","ㄙ","絲","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99#selectL"
"ㄙ","ㄙ","嘶","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99#selectL"
"ㄙ","ㄙ","廝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99#selectL"
"ㄙ","ㄙ","撕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99#selectL"
"ㄙ","ㄙ","鷥","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99#selectL"
"ㄙ","ㄙˇ","死","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%87#selectL"
"ㄙ","ㄙˋ","巳","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","四","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","寺","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","汜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","伺","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","似","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","兕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","姒","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","泗","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","祀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","俟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","食","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","耜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","嗣","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","肆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","飼","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","賜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙˋ","駟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B#selectL"
"ㄙ","ㄙㄚ","仨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9A#selectL"
"ㄙ","ㄙㄚ","撒","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9A#selectL"
"ㄙ","ㄙㄚˇ","洒","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9A%CB%87#selectL"
"ㄙ","ㄙㄚˇ","撒","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9A%CB%87#selectL"
"ㄙ","ㄙㄚˇ","灑","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9A%CB%87#selectL"
"ㄙ","ㄙㄚˋ","卅","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9A%CB%8B#selectL"
"ㄙ","ㄙㄚˋ","趿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9A%CB%8B#selectL"
"ㄙ","ㄙㄚˋ","颯","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9A%CB%8B#selectL"
"ㄙ","ㄙㄚˋ","薩","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9A%CB%8B#selectL"
"ㄙ","ㄙㄜˋ","色","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9C%CB%8B#selectL"
"ㄙ","ㄙㄜˋ","圾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9C%CB%8B#selectL"
"ㄙ","ㄙㄜˋ","嗇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9C%CB%8B#selectL"
"ㄙ","ㄙㄜˋ","塞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9C%CB%8B#selectL"
"ㄙ","ㄙㄜˋ","瑟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9C%CB%8B#selectL"
"ㄙ","ㄙㄜˋ","澀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9C%CB%8B#selectL"
"ㄙ","ㄙㄜˋ","穡","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9C%CB%8B#selectL"
"ㄙ","ㄙㄞ","思","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E#selectL"
"ㄙ","ㄙㄞ","塞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E#selectL"
"ㄙ","ㄙㄞ","腮","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E#selectL"
"ㄙ","ㄙㄞ","鰓","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E#selectL"
"ㄙ","ㄙㄞˋ","塞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E%CB%8B#selectL"
"ㄙ","ㄙㄞˋ","賽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E%CB%8B#selectL"
"ㄙ","ㄙㄠ","搔","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0#selectL"
"ㄙ","ㄙㄠ","艘","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0#selectL"
"ㄙ","ㄙㄠ","繅","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0#selectL"
"ㄙ","ㄙㄠ","臊","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0#selectL"
"ㄙ","ㄙㄠ","騷","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0#selectL"
"ㄙ","ㄙㄠˇ","掃","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0%CB%87#selectL"
"ㄙ","ㄙㄠˇ","嫂","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0%CB%87#selectL"
"ㄙ","ㄙㄠˋ","掃","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0%CB%8B#selectL"
"ㄙ","ㄙㄠˋ","燥","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0%CB%8B#selectL"
"ㄙ","ㄙㄠˋ","臊","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0%CB%8B#selectL"
"ㄙ","ㄙㄡ","搜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A1#selectL"
"ㄙ","ㄙㄡ","溲","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A1#selectL"
"ㄙ","ㄙㄡ","蒐","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A1#selectL"
"ㄙ","ㄙㄡ","餿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A1#selectL"
"ㄙ","ㄙㄡ","颼","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A1#selectL"
"ㄙ","ㄙㄡˇ","叟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A1%CB%87#selectL"
"ㄙ","ㄙㄡˇ","擻","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A1%CB%87#selectL"
"ㄙ","ㄙㄡˇ","藪","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A1%CB%87#selectL"
"ㄙ","ㄙㄡˋ","嗽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A1%CB%8B#selectL"
"ㄙ","ㄙㄢ","三","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2#selectL"
"ㄙ","ㄙㄢ","參","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2#selectL"
"ㄙ","ㄙㄢˇ","傘","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2%CB%87#selectL"
"ㄙ","ㄙㄢˇ","散","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2%CB%87#selectL"
"ㄙ","ㄙㄢˇ","糝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2%CB%87#selectL"
"ㄙ","ㄙㄢˋ","散","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2%CB%8B#selectL"
"ㄙ","ㄙㄣ","森","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A3#selectL"
"ㄙ","ㄙㄤ","桑","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A4#selectL"
"ㄙ","ㄙㄤ","喪","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A4#selectL"
"ㄙ","ㄙㄤˇ","嗓","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A4%CB%87#selectL"
"ㄙ","ㄙㄤˇ","顙","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A4%CB%87#selectL"
"ㄙ","ㄙㄤˋ","喪","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A4%CB%8B#selectL"
"ㄙ","ㄙㄥ","僧","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A5#selectL"
"ㄙ","ㄙㄨ","甦","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8#selectL"
"ㄙ","ㄙㄨ","酥","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8#selectL"
"ㄙ","ㄙㄨ","穌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8#selectL"
"ㄙ","ㄙㄨ","蘇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8#selectL"
"ㄙ","ㄙㄨ","囌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8#selectL"
"ㄙ","ㄙㄨˊ","俗","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8A#selectL"
"ㄙ","ㄙㄨˋ","夙","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","素","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","宿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","速","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","粟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","訴","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","塑","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","愫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","溯","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","窣","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","肅","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","愬","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","觫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","蓿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨˋ","簌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B#selectL"
"ㄙ","ㄙㄨㄛ","唆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B#selectL"
"ㄙ","ㄙㄨㄛ","娑","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B#selectL"
"ㄙ","ㄙㄨㄛ","挲","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B#selectL"
"ㄙ","ㄙㄨㄛ","梭","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B#selectL"
"ㄙ","ㄙㄨㄛ","莎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B#selectL"
"ㄙ","ㄙㄨㄛ","嗦","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B#selectL"
"ㄙ","ㄙㄨㄛ","蓑","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B#selectL"
"ㄙ","ㄙㄨㄛ","簑","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B#selectL"
"ㄙ","ㄙㄨㄛ","縮","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B#selectL"
"ㄙ","ㄙㄨㄛˇ","所","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B%CB%87#selectL"
"ㄙ","ㄙㄨㄛˇ","索","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B%CB%87#selectL"
"ㄙ","ㄙㄨㄛˇ","嗩","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B%CB%87#selectL"
"ㄙ","ㄙㄨㄛˇ","瑣","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B%CB%87#selectL"
"ㄙ","ㄙㄨㄛˇ","鎖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B%CB%87#selectL"
"ㄙ","ㄙㄨㄛˋ","些","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B%CB%8B#selectL"
"ㄙ","ㄙㄨㄟ","睢","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F#selectL"
"ㄙ","ㄙㄨㄟ","綏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F#selectL"
"ㄙ","ㄙㄨㄟ","雖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F#selectL"
"ㄙ","ㄙㄨㄟˇ","髓","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F%CB%87#selectL"
"ㄙ","ㄙㄨㄟˊ","隋","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F%CB%8A#selectL"
"ㄙ","ㄙㄨㄟˊ","隨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F%CB%8A#selectL"
"ㄙ","ㄙㄨㄟˋ","祟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F%CB%8B#selectL"
"ㄙ","ㄙㄨㄟˋ","歲","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F%CB%8B#selectL"
"ㄙ","ㄙㄨㄟˋ","碎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F%CB%8B#selectL"
"ㄙ","ㄙㄨㄟˋ","遂","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F%CB%8B#selectL"
"ㄙ","ㄙㄨㄟˋ","隧","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F%CB%8B#selectL"
"ㄙ","ㄙㄨㄟˋ","燧","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F%CB%8B#selectL"
"ㄙ","ㄙㄨㄟˋ","穗","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F%CB%8B#selectL"
"ㄙ","ㄙㄨㄟˋ","邃","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9F%CB%8B#selectL"
"ㄙ","ㄙㄨㄢ","痠","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A2#selectL"
"ㄙ","ㄙㄨㄢ","酸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A2#selectL"
"ㄙ","ㄙㄨㄢˋ","算","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A2%CB%8B#selectL"
"ㄙ","ㄙㄨㄢˋ","蒜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A2%CB%8B#selectL"
"ㄙ","ㄙㄨㄣ","孫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3#selectL"
"ㄙ","ㄙㄨㄣ","飧","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3#selectL"
"ㄙ","ㄙㄨㄣ","猻","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3#selectL"
"ㄙ","ㄙㄨㄣ","蓀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3#selectL"
"ㄙ","ㄙㄨㄣˇ","筍","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87#selectL"
"ㄙ","ㄙㄨㄣˇ","損","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87#selectL"
"ㄙ","ㄙㄨㄣˇ","榫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87#selectL"
"ㄙ","ㄙㄨㄥ","忪","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5#selectL"
"ㄙ","ㄙㄨㄥ","松","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5#selectL"
"ㄙ","ㄙㄨㄥ","淞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5#selectL"
"ㄙ","ㄙㄨㄥ","嵩","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5#selectL"
"ㄙ","ㄙㄨㄥ","鬆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5#selectL"
"ㄙ","ㄙㄨㄥˇ","悚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5%CB%87#selectL"
"ㄙ","ㄙㄨㄥˇ","竦","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5%CB%87#selectL"
"ㄙ","ㄙㄨㄥˇ","慫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5%CB%87#selectL"
"ㄙ","ㄙㄨㄥˇ","聳","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5%CB%87#selectL"
"ㄙ","ㄙㄨㄥˋ","宋","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5%CB%8B#selectL"
"ㄙ","ㄙㄨㄥˋ","送","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5%CB%8B#selectL"
"ㄙ","ㄙㄨㄥˋ","訟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5%CB%8B#selectL"
