"FrequencyRank","Combination","Character","SuggestedWords","DictionaryWordCount","ReviewStatus","SourceUrl"
"1305","ㄆㄧㄢ","扁","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A7%E3%84%A2&word=%E6%89%81"
"1306","ㄓˋ","致","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%CB%8B&word=%E8%87%B4"
"1307","ㄔㄣˊ","塵","","12","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A3%CB%8A&word=%E5%A1%B5"
"1308","ㄐㄧㄢ","艱","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A2&word=%E8%89%B1"
"1309","ㄐㄧˊ","吉","","12","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%CB%8A&word=%E5%90%89"
"1310","ㄐㄩˊ","局","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8A&word=%E5%B1%80"
"1311","ㄇㄛˋ","冒","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9B%CB%8B&word=%E5%86%92"
"1311","ㄇㄠˋ","冒","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A0%CB%8B&word=%E5%86%92"
"1312","ㄒㄧㄠˋ","效","","14","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A0%CB%8B&word=%E6%95%88"
"1313","ㄆㄟˊ","培","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9F%CB%8A&word=%E5%9F%B9"
"1313","ㄆㄡˇ","培","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A1%CB%87&word=%E5%9F%B9"
"1314","ㄎㄤ","康","","9","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A4&word=%E5%BA%B7"
"1315","ㄎㄨㄣ","混","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A8%E3%84%A3&word=%E6%B7%B7"
"1315","ㄏㄨㄣˋ","混","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A3%CB%8B&word=%E6%B7%B7"
"1316","ㄐㄧㄥ","莖","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5&word=%E8%8E%96"
"1317","ㄅㄛˊ","博","","17","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9B%CB%8A&word=%E5%8D%9A"
"1318","ㄙㄨˋ","肅","","9","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B&word=%E8%82%85"
"1319","ㄨㄣˊ","聞","","14","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%A3%CB%8A&word=%E8%81%9E"
"1320","ㄉㄧˋ","遞","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8B&word=%E9%81%9E"
"1321","ㄓㄨ","豬","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8&word=%E8%B1%AC"
"1322","ㄕ","濕","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95&word=%E6%BF%95"
"1323","ㄆㄧˇ","否","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A7%CB%87&word=%E5%90%A6"
"1323","ㄈㄡˇ","否","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%A1%CB%87&word=%E5%90%A6"
"1324","ㄍㄜ","割","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%9C&word=%E5%89%B2"
"1325","ㄧㄥˊ","營","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A5%CB%8A&word=%E7%87%9F"
"1326","ㄈㄥˊ","縫","","5","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%A5%CB%8A&word=%E7%B8%AB"
"1326","ㄈㄥˋ","縫","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%A5%CB%8B&word=%E7%B8%AB"
"1328","ㄌㄧˋ","粒","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E7%B2%92"
"1329","ㄊㄨˊ","途","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A8%CB%8A&word=%E9%80%94"
"1330","ㄩˊ","愉","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%89"
"1331","ㄏㄜˋ","賀","","12","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9C%CB%8B&word=%E8%B3%80"
"1332","ㄨㄣˇ","穩","","12","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%A3%CB%87&word=%E7%A9%A9"
"1333","ㄇㄨˋ","牧","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A8%CB%8B&word=%E7%89%A7"
"1334","ㄐㄧㄢ","肩","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A2&word=%E8%82%A9"
"1335","ㄙㄨㄛˇ","索","","11","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B%CB%87&word=%E7%B4%A2"
"1336","ㄔˋ","翅","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%CB%8B&word=%E7%BF%85"
"1337","ㄘㄜˋ","側","","9","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%9C%CB%8B&word=%E5%81%B4"
"1338","ㄗㄜˊ","責","","12","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97%E3%84%9C%CB%8A&word=%E8%B2%AC"
"1339","ㄍㄜˇ","葛","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%9C%CB%87&word=%E8%91%9B"
"1339","ㄍㄜˊ","葛","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%9C%CB%8A&word=%E8%91%9B"
"1340","ㄘˊ","磁","","16","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%CB%8A&word=%E7%A3%81"
"1341","ㄒㄩˋ","緒","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A9%CB%8B&word=%E7%B7%92"
"1342","ㄐㄧㄝˊ","潔","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8A&word=%E6%BD%94"
"1343","ㄩㄣˊ","云","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%E3%84%A3%CB%8A&word=%E4%BA%91"
"1344","ㄇㄧㄠˋ","妙","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%A0%CB%8B&word=%E5%A6%99"
"1345","ㄔㄣˊ","辰","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A3%CB%8A&word=%E8%BE%B0"
"1346","ㄕㄨㄚ","刷","刷牙","6","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A8%E3%84%9A&word=%E5%88%B7"
"1347","ㄑㄩㄢˊ","泉","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9%E3%84%A2%CB%8A&word=%E6%B3%89"
"1348","ㄕㄠˋ","哨","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A0%CB%8B&word=%E5%93%A8"
"1349","ㄉㄧㄠˋ","釣","","11","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0%CB%8B&word=%E9%87%A3"
"1350","ㄓㄚ","喳","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%9A&word=%E5%96%B3"
"1351","ㄉㄥ","登","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A5&word=%E7%99%BB"
"1352","ㄐㄧㄥˇ","井","","5","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%87&word=%E4%BA%95"
"1353","ㄋㄨˊ","奴","","9","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%A8%CB%8A&word=%E5%A5%B4"
"1354","ㄋㄨˇ","努","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%A8%CB%87&word=%E5%8A%AA"
"1355","ㄙㄨㄥˋ","宋","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A5%CB%8B&word=%E5%AE%8B"
"1356","ㄓㄠ","招","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A0&word=%E6%8B%9B"
"1358","ㄈㄤ","芳","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%A4&word=%E8%8A%B3"
"1359","ㄌㄧㄚˇ","倆","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%E3%84%9A%CB%87&word=%E5%80%86"
"1359","ㄌㄧㄤˇ","倆","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%E3%84%A4%CB%87&word=%E5%80%86"
"1360","ㄒㄩㄣˊ","循","","9","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A9%E3%84%A3%CB%8A&word=%E5%BE%AA"
"1361","ㄏㄨㄢˇ","緩","","14","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A2%CB%87&word=%E7%B7%A9"
"1362","ㄒㄧㄢˋ","縣","","15","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A2%CB%8B&word=%E7%B8%A3"
"1363","ㄌㄧㄣˊ","臨","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%E3%84%A3%CB%8A&word=%E8%87%A8"
"1364","ㄎㄨㄛˋ","闊","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A8%E3%84%9B%CB%8B&word=%E9%97%8A"
"1365","ㄕˊ","拾","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E6%8B%BE"
"1365","ㄕㄜˋ","拾","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%9C%CB%8B&word=%E6%8B%BE"
"1366","ㄍㄨㄥ","宮","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%E3%84%A5&word=%E5%AE%AE"
"1367","ㄨˋ","悟","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%CB%8B&word=%E6%82%9F"
"1368","ㄊㄧㄢ","添","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A7%E3%84%A2&word=%E6%B7%BB"
"1369","ㄌㄟˇ","累","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%9F%CB%87&word=%E7%B4%AF"
"1369","ㄌㄟˋ","累","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%9F%CB%8B&word=%E7%B4%AF"
"1370","ㄇㄠˋ","帽","帽子","2","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A0%CB%8B&word=%E5%B8%BD"
"1371","ㄎㄨㄢˇ","款","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A8%E3%84%A2%CB%87&word=%E6%AC%BE"
"1372","ㄎㄜˊ","殼","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%9C%CB%8A&word=%E6%AE%BC"
"1373","ㄑㄧㄤˋ","嗆","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%A4%CB%8B&word=%E5%97%86"
"1374","ㄏㄨˊ","糊","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%CB%8A&word=%E7%B3%8A"
"1375","ㄇㄛˋ","墨","","12","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9B%CB%8B&word=%E5%A2%A8"
"1376","ㄍㄢ","甘","","18","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2&word=%E7%94%98"
"1377","ㄒㄩㄣˋ","迅","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A9%E3%84%A3%CB%8B&word=%E8%BF%85"
"1378","ㄇㄧㄠˊ","苗","","5","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%A0%CB%8A&word=%E8%8B%97"
"1379","ㄞ","唉","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E&word=%E5%94%89"
"1380","ㄐㄧㄝˊ","桔","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8A&word=%E6%A1%94"
"1380","ㄐㄩˊ","桔","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8A&word=%E6%A1%94"
"1381","ㄅㄧˋ","秘","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B&word=%E7%A7%98"
"1381","ㄇㄧˋ","秘","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%CB%8B&word=%E7%A7%98"
"1382","ㄇㄟˊ","梅","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9F%CB%8A&word=%E6%A2%85"
"1383","ㄓˊ","殖","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%CB%8A&word=%E6%AE%96"
"1384","ㄉㄨˋ","渡","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8B&word=%E6%B8%A1"
"1385","ㄘㄤ","蒼","","13","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A4&word=%E8%92%BC"
"1386","ㄙㄚ","撒","","13","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9A&word=%E6%92%92"
"1386","ㄙㄚˇ","撒","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9A%CB%87&word=%E6%92%92"
"1387","ㄅㄥˋ","蹦","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A5%CB%8B&word=%E8%B9%A6"
"1389","ㄨˊ","吳","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%CB%8A&word=%E5%90%B3"
"1390","ㄌㄠˊ","牢","","11","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A0%CB%8A&word=%E7%89%A2"
"1391","ㄗ","姿","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97&word=%E5%A7%BF"
"1392","ㄨ","烏","烏龜","20","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8&word=%E7%83%8F"
"1393","ㄓㄨˋ","祝","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8%CB%8B&word=%E7%A5%9D"
"1394","ㄑㄧㄣˊ","秦","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%A3%CB%8A&word=%E7%A7%A6"
"1395","ㄆㄤˊ","彷","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A4%CB%8A&word=%E5%BD%B7"
"1395","ㄈㄤˇ","彷","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%A4%CB%87&word=%E5%BD%B7"
"1396","ㄕㄤˋ","尚","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E5%B0%9A"
"1397","ㄈㄨˊ","彿","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%A8%CB%8A&word=%E5%BD%BF"
"1399","ㄍㄤ","缸","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A4&word=%E7%BC%B8"
"1401","ㄇㄞˊ","埋","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9E%CB%8A&word=%E5%9F%8B"
"1401","ㄇㄢˊ","埋","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A2%CB%8A&word=%E5%9F%8B"
"1402","ㄅㄨˇ","捕","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%87&word=%E6%8D%95"
"1403","ㄧㄤˇ","氧","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A4%CB%87&word=%E6%B0%A7"
"1404","ㄇㄧˊ","迷","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%CB%8A&word=%E8%BF%B7"
"1405","ㄌㄧㄤˊ","涼","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%E3%84%A4%CB%8A&word=%E6%B6%BC"
"1405","ㄌㄧㄤˋ","涼","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%E3%84%A4%CB%8B&word=%E6%B6%BC"
"1406","ㄇㄧㄢˊ","棉","","13","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%A2%CB%8A&word=%E6%A3%89"
"1407","ㄐㄧˇ","擠","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%CB%87&word=%E6%93%A0"
"1408","ㄐㄧˇ","濟","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%CB%87&word=%E6%BF%9F"
"1408","ㄐㄧˋ","濟","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%CB%8B&word=%E6%BF%9F"
"1409","ㄓㄨ","朱","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8&word=%E6%9C%B1"
"1410","ㄒㄧ","析","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7&word=%E6%9E%90"
"1411","ㄘㄞˇ","采","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%9E%CB%87&word=%E9%87%87"
"1412","ㄒㄩㄢ","宣","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A9%E3%84%A2&word=%E5%AE%A3"
"1413","ㄑㄧㄚˋ","恰","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%9A%CB%8B&word=%E6%81%B0"
"1414","ㄊㄨˊ","徒","","14","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A8%CB%8A&word=%E5%BE%92"
"1415","ㄓㄨˊ","逐","","15","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8%CB%8A&word=%E9%80%90"
"1416","ㄐㄧ","棋","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7&word=%E6%A3%8B"
"1416","ㄑㄧˊ","棋","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%8A&word=%E6%A3%8B"
"1417","ㄑㄧㄤ","搶","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%A4&word=%E6%90%B6"
"1417","ㄑㄧㄤˇ","搶","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%A4%CB%87&word=%E6%90%B6"
"1418","ㄍㄨㄢˋ","慣","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%E3%84%A2%CB%8B&word=%E6%85%A3"
"1419","ㄖㄨㄣˋ","潤","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%A8%E3%84%A3%CB%8B&word=%E6%BD%A4"
"1420","ㄉㄠˋ","稻","","13","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A0%CB%8B&word=%E7%A8%BB"
"1421","ㄐㄧㄤˇ","蔣","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87&word=%E8%94%A3"
"1422","ㄊㄤˇ","躺","","5","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A4%CB%87&word=%E8%BA%BA"
"1423","ㄅㄧㄢˋ","辨","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%8B&word=%E8%BE%A8"
"1424","ㄓㄣˋ","鎮","","12","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A3%CB%8B&word=%E9%8E%AE"
"1425","ㄜˊ","額","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9C&SN2=%E3%84%9C%CB%8A&word=%E9%A1%8D"
"1426","ㄔㄨㄣˊ","鶉","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A8%E3%84%A3%CB%8A&word=%E9%B6%89"
"1427","ㄢ","鵪","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A2&SN2=%E3%84%A2&word=%E9%B5%AA"
"1428","ㄌㄨˊ","爐","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A8%CB%8A&word=%E7%88%90"
"1429","ㄊㄢ","灘","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A2&word=%E7%81%98"
"1430","ㄓㄚ","扎","","5","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%9A&word=%E6%89%8E"
